tabua,label,grupo,sexo,tipo,idade,qx,lx,ex
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,61,0.011182,886004.5119,18.45
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,62,0.01237,876097.2094,17.66
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,63,0.013768,865259.887,16.88
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,64,0.015409,853346.9888,16.12
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,65,0.017324,840197.7651,15.37
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,66,0.019532,825642.179,14.64
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,67,0.022004,809515.736,13.93
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,68,0.024699,791703.1517,13.24
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,69,0.027574,772148.8756,12.58
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,70,0.030589,750857.6425,11.94
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,71,0.033727,727889.6581,11.31
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,72,0.037078,703340.1236,10.71
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,73,0.040756,677261.6785,10.12
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,74,0.044876,649659.2015,9.55
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,75,0.049552,620505.0952,9.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,76,0.054876,589757.8267,8.47
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,77,0.060842,557394.2762,7.96
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,78,0.06742,523481.2936,7.48
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,79,0.074583,488188.1848,7.02
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,80,0.0823,451777.6454,6.58
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,81,0.090538,414596.3452,6.17
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,82,0.099244,377059.6213,5.79
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,83,0.108361,339638.7163,5.42
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,84,0.11783,302835.1253,5.08
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,85,0.127595,267152.0625,4.76
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,86,0.137967,233064.7951,4.46
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,87,0.148744,200909.5445,4.17
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,88,0.160081,171025.4552,3.9
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,89,0.172066,143647.5293,3.64
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,90,0.184785,118930.6735,3.4
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,91,0.198016,96954.069,3.17
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,92,0.211622,77755.6121,2.95
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,93,0.225563,61300.814,2.74
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,94,0.242116,47473.6185,2.54
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,95,0.260096,35979.4958,2.36
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,96,0.27604,26621.3729,2.19
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,97,0.293282,19272.8091,2.02
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,98,0.312003,13620.4411,1.86
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,99,0.332393,9370.8226,1.7
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,100,0.35465,6256.0268,1.54
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,101,0.378984,4037.3269,1.39
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,102,0.405613,2507.2446,1.24
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,103,0.43678,1490.2736,1.09
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,104,0.474728,839.3519,0.93
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,105,0.521701,440.888,0.77
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,106,0.579939,210.8763,0.61
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,107,0.651687,88.5809,0.45
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,108,0.739187,30.8539,0.3
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,109,0.844683,8.0471,0.16
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,110,1.0,1.2499,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,111,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,112,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,113,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,114,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,115,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,116,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,117,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,118,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,119,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,120,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,121,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,122,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,123,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,124,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,125,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,126,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,127,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,128,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,129,1.0,0.0,0.0
AT83-Basica-M,AT-83 Básica (M),Mercado,M,,130,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,5,0.00019,1000000,77.49
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,6,0.000156,999810.0,76.5
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,7,0.000131,999654.0296,75.52
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,8,0.000116,999523.075,74.53
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,9,0.000108,999407.1303,73.53
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,10,0.000107,999299.1943,72.54
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,11,0.000116,999192.2693,71.55
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,12,0.000126,999076.363,70.56
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,13,0.000135,998950.4794,69.57
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,14,0.000146,998815.6211,68.58
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,15,0.000156,998669.794,67.59
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,16,0.000166,998514.0015,66.6
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,17,0.000177,998348.2482,65.61
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,18,0.000187,998171.5405,64.62
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,19,0.000199,997984.8825,63.63
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,20,0.00021,997786.2835,62.64
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,21,0.000223,997576.7483,61.66
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,22,0.000236,997354.2887,60.67
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,23,0.00025,997118.9131,59.69
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,24,0.000265,996869.6334,58.7
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,25,0.000281,996605.4629,57.72
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,26,0.000298,996325.4168,56.73
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,27,0.000315,996028.5118,55.75
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,28,0.000335,995714.7628,54.77
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,29,0.000356,995381.1984,53.79
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,30,0.00038,995026.8427,52.8
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,31,0.000404,994648.7325,51.82
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,32,0.000431,994246.8944,50.85
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,33,0.00046,993818.374,49.87
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,34,0.000492,993361.2175,48.89
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,35,0.000529,992872.4838,47.91
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,36,0.000558,992347.2543,46.94
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,37,0.000595,991793.5245,45.97
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,38,0.000637,991203.4074,44.99
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,39,0.000686,990572.0108,44.02
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,40,0.000739,989892.4784,43.05
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,41,0.000796,989160.9478,42.08
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,42,0.000861,988373.5757,41.12
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,43,0.000935,987522.5861,40.15
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,44,0.001021,986599.2525,39.19
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,45,0.001122,985591.9346,38.23
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,46,0.001241,984486.1005,37.27
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,47,0.001374,983264.3532,36.32
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,48,0.001518,981913.348,35.37
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,49,0.001672,980422.8035,34.42
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,50,0.00183,978783.5366,33.48
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,51,0.001992,976992.3627,32.54
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,52,0.002165,975046.194,31.61
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,53,0.002355,972935.2189,30.68
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,54,0.002572,970643.9565,29.75
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,55,0.002823,968147.4603,28.83
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,56,0.003114,965414.38,27.91
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,57,0.003448,962408.0796,26.99
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,58,0.003825,959089.6965,26.09
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,59,0.004246,955421.1784,25.19
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,60,0.004712,951364.4601,24.3
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,61,0.005225,946881.6308,23.41
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,62,0.005789,941934.1743,22.53
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,63,0.00641,936481.3173,21.66
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,64,0.007095,930478.4721,20.8
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,65,0.007849,923876.7273,19.95
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,66,0.008686,916625.2189,19.11
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,67,0.009646,908663.4122,18.28
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,68,0.01078,899898.445,17.46
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,69,0.012135,890197.5397,16.65
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,70,0.013761,879394.9926,15.85
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,71,0.015698,867293.6381,15.07
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,72,0.017955,853678.8626,14.31
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,73,0.020534,838351.0586,13.57
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,74,0.023435,821136.3579,12.86
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,75,0.026658,801893.0274,12.17
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,76,0.030205,780516.1631,11.5
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,77,0.03408,756940.6724,10.86
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,78,0.038288,731144.1343,10.24
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,79,0.042832,703150.0876,9.65
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,80,0.047717,673032.7631,9.08
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,81,0.05295,640917.6587,8.54
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,82,0.058546,606981.0687,8.01
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,83,0.064523,571444.7551,7.51
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,84,0.070897,534573.4251,7.03
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,85,0.077687,496673.773,6.57
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,86,0.085078,458088.6776,6.12
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,87,0.093189,419115.4091,5.69
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,88,0.10215,380058.4632,5.27
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,89,0.112616,341235.4912,4.87
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,90,0.124167,302806.9151,4.49
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,91,0.136751,265208.2889,4.13
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,92,0.1507,228940.7902,3.78
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,93,0.166197,194439.4131,3.45
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,94,0.183448,162124.166,3.14
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,95,0.202688,132382.812,2.85
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,96,0.224174,105550.4046,2.57
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,97,0.246715,81888.7482,2.32
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,98,0.270999,61685.5657,2.08
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,99,0.297983,44968.8391,1.85
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,100,0.327986,31568.8895,1.63
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,101,0.361361,21214.7357,1.43
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,102,0.398774,13548.5576,1.23
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,103,0.439825,8145.7451,1.05
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,104,0.487067,4563.0428,0.88
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,105,0.542018,2340.5352,0.71
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,106,0.60654,1071.923,0.55
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,107,0.682566,421.7588,0.4
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,108,0.772094,133.8806,0.26
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,109,0.877193,30.5122,0.12
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,110,1.0,3.7471,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,111,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,112,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,113,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,114,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,115,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,116,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,117,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,118,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,119,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,120,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,121,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,122,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,123,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,124,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,125,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,126,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,127,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,128,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,129,1.0,0.0,0.0
AT83-Basica-F,AT-83 Básica (F),Mercado,F,,130,1.0,0.0,0.0
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,0,0.00269,1000000,78.19
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,1,0.001053,997310.0,77.4
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,2,0.000591,996259.8326,76.48
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,3,0.000476,995671.043,75.53
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,4,0.000417,995197.1036,74.57
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,5,0.000377,994782.1064,73.6
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,6,0.00035,994407.0735,72.62
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,7,0.000333,994059.0311,71.65
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,8,0.000352,993728.0094,70.67
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,9,0.000368,993378.2172,69.7
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,10,0.000382,993012.654,68.72
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,11,0.000394,992633.3231,67.75
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,12,0.000405,992242.2256,66.78
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,13,0.000415,991840.3675,65.8
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,14,0.000425,991428.7538,64.83
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,15,0.000435,991007.3965,63.86
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,16,0.000446,990576.3083,62.89
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,17,0.000458,990134.5113,61.92
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,18,0.000472,989681.0297,60.94
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,19,0.000488,989213.9002,59.97
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,20,0.000505,988731.1638,59.0
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,21,0.000525,988231.8546,58.03
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,22,0.000546,987713.0329,57.06
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,23,0.00057,987173.7416,56.09
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,24,0.000596,986611.0525,55.13
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,25,0.000622,986023.0323,54.16
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,26,0.00065,985409.726,53.19
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,27,0.000677,984769.2097,52.23
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,28,0.000704,984102.5209,51.26
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,29,0.000731,983409.7128,50.3
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,30,0.000759,982690.8403,49.33
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,31,0.000786,981944.9779,48.37
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,32,0.000814,981173.1692,47.41
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,33,0.000843,980374.4942,46.45
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,34,0.000876,979548.0385,45.49
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,35,0.000917,978689.9544,44.53
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,36,0.000968,977792.4957,43.57
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,37,0.001032,976845.9926,42.61
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,38,0.001114,975837.8875,41.65
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,39,0.001216,974750.8041,40.7
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,40,0.001341,973565.5072,39.75
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,41,0.001492,972259.9558,38.8
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,42,0.001673,970809.344,37.86
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,43,0.001886,969185.1799,36.93
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,44,0.002129,967357.2967,36.0
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,45,0.002399,965297.793,35.07
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,46,0.002693,962982.0436,34.16
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,47,0.003009,960388.7329,33.25
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,48,0.003343,957498.9232,32.35
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,49,0.003694,954298.0043,31.46
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,50,0.004057,950772.8275,30.57
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,51,0.004431,946915.5422,29.7
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,52,0.004812,942719.7594,28.83
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,53,0.005198,938183.3919,27.97
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,54,0.005591,933306.7146,27.12
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,55,0.005994,928088.5968,26.27
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,56,0.006409,922525.6337,25.43
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,57,0.006839,916613.167,24.59
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,58,0.00729,910344.4495,23.76
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,59,0.007782,903708.0385,22.94
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,60,0.008338,896675.3825,22.12
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,61,0.008983,889198.9032,21.3
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,62,0.00974,881211.2294,20.49
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,63,0.01063,872628.2321,19.7
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,64,0.011664,863352.1939,18.91
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,65,0.012851,853282.054,18.13
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,66,0.014199,842316.5263,17.37
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,67,0.015717,830356.4739,16.62
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,68,0.017414,817305.7612,15.88
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,69,0.019296,803073.1987,15.16
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,70,0.021371,787577.0983,14.46
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,71,0.023647,770745.7881,13.78
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,72,0.026131,752519.9624,13.11
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,73,0.028835,732855.8633,12.46
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,74,0.031794,711723.9645,11.83
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,75,0.035046,689095.4128,11.22
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,76,0.038631,664945.3749,10.63
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,77,0.042587,639257.8701,10.06
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,78,0.046951,612033.7952,9.5
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,79,0.051755,583298.1965,8.97
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,80,0.057026,553109.5983,8.46
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,81,0.062791,521567.9704,7.97
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,82,0.069081,488818.196,7.51
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,83,0.075908,455050.1462,7.07
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,84,0.08323,420508.1997,6.65
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,85,0.090987,385509.3022,6.25
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,86,0.099122,350432.9673,5.87
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,87,0.107577,315697.3507,5.52
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,88,0.116316,281735.5768,5.19
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,89,0.125394,248965.2215,4.87
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,90,0.134887,217746.4765,4.57
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,91,0.144873,188375.3075,4.28
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,92,0.155429,161084.8116,4.0
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,93,0.166629,136047.5604,3.74
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,94,0.178537,113378.0915,3.49
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,95,0.191214,93135.9072,3.25
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,96,0.204721,75327.0178,3.01
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,97,0.21912,59905.9954,2.79
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,98,0.234735,46779.3937,2.57
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,99,0.251889,35798.6327,2.36
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,100,0.270906,26781.3509,2.16
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,101,0.292111,19526.1223,1.96
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,102,0.315826,13822.3272,1.76
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,103,0.342377,9456.8769,1.58
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,104,0.372086,6219.0597,1.4
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,105,0.405278,3905.0347,1.23
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,106,0.442277,2322.41,1.07
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,107,0.483406,1295.2615,0.91
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,108,0.528989,669.1243,0.77
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,109,0.579351,315.1649,0.63
AT83-IAM-M,AT-83 IAM (M),Mercado,M,,110,0.634814,132.5738,0.51
